Genotype	slot	signal	value	n_batches	total_flies	PC1	rank	zt
"DGRP859"	28	"moving"	0.629032258064516	1	31	0.0120946339979366	93	14.25
"DGRP859"	29	"moving"	0.64989247311828	1	31	0.0120946339979366	93	14.75
"DGRP859"	30	"moving"	0.646881720430108	1	31	0.0120946339979366	93	15.25
"DGRP859"	31	"moving"	0.616129032258065	1	31	0.0120946339979366	93	15.75
"DGRP859"	32	"moving"	0.55247311827957	1	31	0.0120946339979366	93	16.25
"DGRP859"	33	"moving"	0.449462365591398	1	31	0.0120946339979366	93	16.75
"DGRP859"	34	"moving"	0.355483870967742	1	31	0.0120946339979366	93	17.25
"DGRP859"	35	"moving"	0.299354838709677	1	31	0.0120946339979366	93	17.75
"DGRP859"	36	"moving"	0.273548387096774	1	31	0.0120946339979366	93	18.25
"DGRP859"	37	"moving"	0.271612903225806	1	31	0.0120946339979366	93	18.75
"DGRP859"	38	"moving"	0.270752688172043	1	31	0.0120946339979366	93	19.25
"DGRP859"	39	"moving"	0.295913978494624	1	31	0.0120946339979366	93	19.75
"DGRP859"	40	"moving"	0.380430107526882	1	31	0.0120946339979366	93	20.25
"DGRP859"	41	"moving"	0.527956989247312	1	31	0.0120946339979366	93	20.75
"DGRP859"	42	"moving"	0.654838709677419	1	31	0.0120946339979366	93	21.25
"DGRP859"	43	"moving"	0.78258064516129	1	31	0.0120946339979366	93	21.75
"DGRP859"	44	"moving"	0.835698924731183	1	31	0.0120946339979366	93	22.25
"DGRP859"	45	"moving"	0.873978494623656	1	31	0.0120946339979366	93	22.75
"DGRP859"	46	"moving"	0.851612903225806	1	31	0.0120946339979366	93	23.25
"DGRP859"	47	"moving"	0.84494623655914	1	31	0.0120946339979366	93	23.75
"DGRP859"	0	"sleep"	0.134623655913979	1	31	0.0120946339979366	93	0.25
"DGRP859"	1	"sleep"	0.0602150537634409	1	31	0.0120946339979366	93	0.75
"DGRP859"	2	"sleep"	0.0765591397849462	1	31	0.0120946339979366	93	1.25
"DGRP859"	3	"sleep"	0.123655913978495	1	31	0.0120946339979366	93	1.75
"DGRP859"	4	"sleep"	0.19010752688172	1	31	0.0120946339979366	93	2.25
"DGRP859"	5	"sleep"	0.236129032258065	1	31	0.0120946339979366	93	2.75
"DGRP859"	6	"sleep"	0.228172043010753	1	31	0.0120946339979366	93	3.25
"DGRP859"	7	"sleep"	0.278924731182796	1	31	0.0120946339979366	93	3.75
"DGRP859"	8	"sleep"	0.24989247311828	1	31	0.0120946339979366	93	4.25
"DGRP859"	9	"sleep"	0.177849462365591	1	31	0.0120946339979366	93	4.75
"DGRP859"	10	"sleep"	0.204516129032258	1	31	0.0120946339979366	93	5.25
"DGRP859"	11	"sleep"	0.185806451612903	1	31	0.0120946339979366	93	5.75
"DGRP859"	12	"sleep"	0.127741935483871	1	31	0.0120946339979366	93	6.25
"DGRP859"	13	"sleep"	0.101290322580645	1	31	0.0120946339979366	93	6.75
"DGRP859"	14	"sleep"	0.0759139784946237	1	31	0.0120946339979366	93	7.25
"DGRP859"	15	"sleep"	0.0716129032258065	1	31	0.0120946339979366	93	7.75
"DGRP859"	16	"sleep"	0.0404301075268817	1	31	0.0120946339979366	93	8.25
"DGRP859"	17	"sleep"	0.101720430107527	1	31	0.0120946339979366	93	8.75
"DGRP859"	18	"sleep"	0.129677419354839	1	31	0.0120946339979366	93	9.25
"DGRP859"	19	"sleep"	0.187311827956989	1	31	0.0120946339979366	93	9.75
"DGRP859"	20	"sleep"	0.240645161290323	1	31	0.0120946339979366	93	10.25
"DGRP859"	21	"sleep"	0.259784946236559	1	31	0.0120946339979366	93	10.75
"DGRP859"	22	"sleep"	0.299354838709677	1	31	0.0120946339979366	93	11.25
"DGRP859"	23	"sleep"	0.28752688172043	1	31	0.0120946339979366	93	11.75
"DGRP859"	24	"sleep"	0.244731182795699	1	31	0.0120946339979366	93	12.25
"DGRP859"	25	"sleep"	0.271182795698925	1	31	0.0120946339979366	93	12.75
"DGRP859"	26	"sleep"	0.277204301075269	1	31	0.0120946339979366	93	13.25
"DGRP859"	27	"sleep"	0.268817204301075	1	31	0.0120946339979366	93	13.75
"DGRP859"	28	"sleep"	0.228817204301075	1	31	0.0120946339979366	93	14.25
"DGRP859"	29	"sleep"	0.218709677419355	1	31	0.0120946339979366	93	14.75
"DGRP859"	30	"sleep"	0.226881720430108	1	31	0.0120946339979366	93	15.25
"DGRP859"	31	"sleep"	0.256129032258065	1	31	0.0120946339979366	93	15.75
"DGRP859"	32	"sleep"	0.315913978494624	1	31	0.0120946339979366	93	16.25
"DGRP859"	33	"sleep"	0.41247311827957	1	31	0.0120946339979366	93	16.75
"DGRP859"	34	"sleep"	0.520215053763441	1	31	0.0120946339979366	93	17.25
"DGRP859"	35	"sleep"	0.594838709677419	1	31	0.0120946339979366	93	17.75
"DGRP859"	36	"sleep"	0.631182795698925	1	31	0.0120946339979366	93	18.25
"DGRP859"	37	"sleep"	0.625591397849462	1	31	0.0120946339979366	93	18.75
"DGRP859"	38	"sleep"	0.636989247311828	1	31	0.0120946339979366	93	19.25
"DGRP859"	39	"sleep"	0.599139784946237	1	31	0.0120946339979366	93	19.75
"DGRP859"	40	"sleep"	0.521290322580645	1	31	0.0120946339979366	93	20.25
"DGRP859"	41	"sleep"	0.373333333333333	1	31	0.0120946339979366	93	20.75
"DGRP859"	42	"sleep"	0.26	1	31	0.0120946339979366	93	21.25
"DGRP859"	43	"sleep"	0.156344086021505	1	31	0.0120946339979366	93	21.75
"DGRP859"	44	"sleep"	0.107956989247312	1	31	0.0120946339979366	93	22.25
"DGRP859"	45	"sleep"	0.061505376344086	1	31	0.0120946339979366	93	22.75
"DGRP859"	46	"sleep"	0.087741935483871	1	31	0.0120946339979366	93	23.25
"DGRP859"	47	"sleep"	0.08	1	31	0.0120946339979366	93	23.75
"DGRP861"	0	"moving"	0.717666666666667	1	20	-0.142645589032593	64	0.25
"DGRP861"	1	"moving"	0.691666666666667	1	20	-0.142645589032593	64	0.75
"DGRP861"	2	"moving"	0.633666666666667	1	20	-0.142645589032593	64	1.25
"DGRP861"	3	"moving"	0.545666666666667	1	20	-0.142645589032593	64	1.75
"DGRP861"	4	"moving"	0.525333333333333	1	20	-0.142645589032593	64	2.25
"DGRP861"	5	"moving"	0.499666666666667	1	20	-0.142645589032593	64	2.75
"DGRP861"	6	"moving"	0.475333333333333	1	20	-0.142645589032593	64	3.25
"DGRP861"	7	"moving"	0.505666666666667	1	20	-0.142645589032593	64	3.75
"DGRP861"	8	"moving"	0.539333333333333	1	20	-0.142645589032593	64	4.25
"DGRP861"	9	"moving"	0.596666666666667	1	20	-0.142645589032593	64	4.75
"DGRP861"	10	"moving"	0.65	1	20	-0.142645589032593	64	5.25
"DGRP861"	11	"moving"	0.707	1	20	-0.142645589032593	64	5.75
"DGRP861"	12	"moving"	0.711333333333333	1	20	-0.142645589032593	64	6.25
"DGRP861"	13	"moving"	0.741333333333333	1	20	-0.142645589032593	64	6.75
"DGRP861"	14	"moving"	0.898	1	20	-0.142645589032593	64	7.25
"DGRP861"	15	"moving"	0.955333333333333	1	20	-0.142645589032593	64	7.75
"DGRP861"	16	"moving"	0.945666666666667	1	20	-0.142645589032593	64	8.25
"DGRP861"	17	"moving"	0.925333333333333	1	20	-0.142645589032593	64	8.75
"DGRP861"	18	"moving"	0.902666666666667	1	20	-0.142645589032593	64	9.25
"DGRP861"	19	"moving"	0.839666666666667	1	20	-0.142645589032593	64	9.75
"DGRP861"	20	"moving"	0.737	1	20	-0.142645589032593	64	10.25
"DGRP861"	21	"moving"	0.644333333333333	1	20	-0.142645589032593	64	10.75
"DGRP861"	22	"moving"	0.473666666666667	1	20	-0.142645589032593	64	11.25
"DGRP861"	23	"moving"	0.308333333333333	1	20	-0.142645589032593	64	11.75
"DGRP861"	24	"moving"	0.241	1	20	-0.142645589032593	64	12.25
"DGRP861"	25	"moving"	0.197333333333333	1	20	-0.142645589032593	64	12.75
"DGRP861"	26	"moving"	0.178	1	20	-0.142645589032593	64	13.25
"DGRP861"	27	"moving"	0.221	1	20	-0.142645589032593	64	13.75
"DGRP861"	28	"moving"	0.320333333333333	1	20	-0.142645589032593	64	14.25
"DGRP861"	29	"moving"	0.410333333333333	1	20	-0.142645589032593	64	14.75
"DGRP861"	30	"moving"	0.508333333333333	1	20	-0.142645589032593	64	15.25
"DGRP861"	31	"moving"	0.634666666666667	1	20	-0.142645589032593	64	15.75
"DGRP861"	32	"moving"	0.705333333333333	1	20	-0.142645589032593	64	16.25
"DGRP861"	33	"moving"	0.768666666666667	1	20	-0.142645589032593	64	16.75
"DGRP861"	34	"moving"	0.840666666666667	1	20	-0.142645589032593	64	17.25
"DGRP861"	35	"moving"	0.861666666666667	1	20	-0.142645589032593	64	17.75
"DGRP861"	36	"moving"	0.883	1	20	-0.142645589032593	64	18.25
"DGRP861"	37	"moving"	0.906	1	20	-0.142645589032593	64	18.75
"DGRP861"	38	"moving"	0.896666666666667	1	20	-0.142645589032593	64	19.25
"DGRP861"	39	"moving"	0.928666666666667	1	20	-0.142645589032593	64	19.75
"DGRP861"	40	"moving"	0.938	1	20	-0.142645589032593	64	20.25
"DGRP861"	41	"moving"	0.95	1	20	-0.142645589032593	64	20.75
"DGRP861"	42	"moving"	0.939333333333333	1	20	-0.142645589032593	64	21.25
"DGRP861"	43	"moving"	0.920666666666667	1	20	-0.142645589032593	64	21.75
"DGRP861"	44	"moving"	0.923333333333333	1	20	-0.142645589032593	64	22.25
"DGRP861"	45	"moving"	0.913666666666667	1	20	-0.142645589032593	64	22.75
"DGRP861"	46	"moving"	0.601333333333333	1	20	-0.142645589032593	64	23.25
"DGRP861"	47	"moving"	0.666666666666667	1	20	-0.142645589032593	64	23.75
"DGRP861"	0	"sleep"	0.125666666666667	1	20	-0.142645589032593	64	0.25
"DGRP861"	1	"sleep"	0.139	1	20	-0.142645589032593	64	0.75
"DGRP861"	2	"sleep"	0.203	1	20	-0.142645589032593	64	1.25
"DGRP861"	3	"sleep"	0.266333333333333	1	20	-0.142645589032593	64	1.75
"DGRP861"	4	"sleep"	0.306	1	20	-0.142645589032593	64	2.25
"DGRP861"	5	"sleep"	0.342	1	20	-0.142645589032593	64	2.75
"DGRP861"	6	"sleep"	0.356	1	20	-0.142645589032593	64	3.25
"DGRP861"	7	"sleep"	0.317333333333333	1	20	-0.142645589032593	64	3.75
"DGRP861"	8	"sleep"	0.266666666666667	1	20	-0.142645589032593	64	4.25
"DGRP861"	9	"sleep"	0.221	1	20	-0.142645589032593	64	4.75
"DGRP861"	10	"sleep"	0.142666666666667	1	20	-0.142645589032593	64	5.25
"DGRP861"	11	"sleep"	0.084	1	20	-0.142645589032593	64	5.75
"DGRP861"	12	"sleep"	0.0666666666666667	1	20	-0.142645589032593	64	6.25
"DGRP861"	13	"sleep"	0.057	1	20	-0.142645589032593	64	6.75
"DGRP861"	14	"sleep"	0.0193333333333333	1	20	-0.142645589032593	64	7.25
"DGRP861"	15	"sleep"	0.0176666666666667	1	20	-0.142645589032593	64	7.75
"DGRP861"	16	"sleep"	0.029	1	20	-0.142645589032593	64	8.25
"DGRP861"	17	"sleep"	0.0496666666666667	1	20	-0.142645589032593	64	8.75
"DGRP861"	18	"sleep"	0.0693333333333333	1	20	-0.142645589032593	64	9.25
"DGRP861"	19	"sleep"	0.110666666666667	1	20	-0.142645589032593	64	9.75
"DGRP861"	20	"sleep"	0.201666666666667	1	20	-0.142645589032593	64	10.25
"DGRP861"	21	"sleep"	0.283333333333333	1	20	-0.142645589032593	64	10.75
"DGRP861"	22	"sleep"	0.449666666666667	1	20	-0.142645589032593	64	11.25
"DGRP861"	23	"sleep"	0.639	1	20	-0.142645589032593	64	11.75
"DGRP861"	24	"sleep"	0.715	1	20	-0.142645589032593	64	12.25
"DGRP861"	25	"sleep"	0.764333333333333	1	20	-0.142645589032593	64	12.75
"DGRP861"	26	"sleep"	0.789	1	20	-0.142645589032593	64	13.25
"DGRP861"	27	"sleep"	0.745666666666667	1	20	-0.142645589032593	64	13.75
"DGRP861"	28	"sleep"	0.633	1	20	-0.142645589032593	64	14.25
"DGRP861"	29	"sleep"	0.521	1	20	-0.142645589032593	64	14.75
"DGRP861"	30	"sleep"	0.418666666666667	1	20	-0.142645589032593	64	15.25
"DGRP861"	31	"sleep"	0.295333333333333	1	20	-0.142645589032593	64	15.75
"DGRP861"	32	"sleep"	0.228333333333333	1	20	-0.142645589032593	64	16.25
"DGRP861"	33	"sleep"	0.162666666666667	1	20	-0.142645589032593	64	16.75
"DGRP861"	34	"sleep"	0.087	1	20	-0.142645589032593	64	17.25
"DGRP861"	35	"sleep"	0.0626666666666667	1	20	-0.142645589032593	64	17.75
"DGRP861"	36	"sleep"	0.0553333333333333	1	20	-0.142645589032593	64	18.25
"DGRP861"	37	"sleep"	0.0276666666666667	1	20	-0.142645589032593	64	18.75
"DGRP861"	38	"sleep"	0.0483333333333333	1	20	-0.142645589032593	64	19.25
"DGRP861"	39	"sleep"	0.0156666666666667	1	20	-0.142645589032593	64	19.75
"DGRP861"	40	"sleep"	0.008	1	20	-0.142645589032593	64	20.25
"DGRP861"	41	"sleep"	0.01	1	20	-0.142645589032593	64	20.75
"DGRP861"	42	"sleep"	0.0113333333333333	1	20	-0.142645589032593	64	21.25
"DGRP861"	43	"sleep"	0.0203333333333333	1	20	-0.142645589032593	64	21.75
"DGRP861"	44	"sleep"	0.0166666666666667	1	20	-0.142645589032593	64	22.25
"DGRP861"	45	"sleep"	0.0123333333333333	1	20	-0.142645589032593	64	22.75
"DGRP861"	46	"sleep"	0.239	1	20	-0.142645589032593	64	23.25
"DGRP861"	47	"sleep"	0.165333333333333	1	20	-0.142645589032593	64	23.75
"DGRP879"	0	"moving"	0.184561403508772	1	19	-0.685964918921094	16	0.25
"DGRP879"	1	"moving"	0.0929824561403509	1	19	-0.685964918921094	16	0.75
"DGRP879"	2	"moving"	0.063859649122807	1	19	-0.685964918921094	16	1.25
"DGRP879"	3	"moving"	0.0680701754385965	1	19	-0.685964918921094	16	1.75
"DGRP879"	4	"moving"	0.0631578947368421	1	19	-0.685964918921094	16	2.25
"DGRP879"	5	"moving"	0.0828070175438596	1	19	-0.685964918921094	16	2.75
"DGRP879"	6	"moving"	0.0778947368421053	1	19	-0.685964918921094	16	3.25
"DGRP879"	7	"moving"	0.134035087719298	1	19	-0.685964918921094	16	3.75
"DGRP879"	8	"moving"	0.181754385964912	1	19	-0.685964918921094	16	4.25
"DGRP879"	9	"moving"	0.222456140350877	1	19	-0.685964918921094	16	4.75
"DGRP879"	10	"moving"	0.230877192982456	1	19	-0.685964918921094	16	5.25
"DGRP879"	11	"moving"	0.285263157894737	1	19	-0.685964918921094	16	5.75
"DGRP879"	12	"moving"	0.304912280701754	1	19	-0.685964918921094	16	6.25
"DGRP879"	13	"moving"	0.351578947368421	1	19	-0.685964918921094	16	6.75
"DGRP879"	14	"moving"	0.617894736842105	1	19	-0.685964918921094	16	7.25
"DGRP879"	15	"moving"	0.25719298245614	1	19	-0.685964918921094	16	7.75
"DGRP879"	16	"moving"	0.122456140350877	1	19	-0.685964918921094	16	8.25
"DGRP879"	17	"moving"	0.0343859649122807	1	19	-0.685964918921094	16	8.75
"DGRP879"	18	"moving"	0.0171929824561404	1	19	-0.685964918921094	16	9.25
"DGRP879"	19	"moving"	0.0182456140350877	1	19	-0.685964918921094	16	9.75
"DGRP879"	20	"moving"	0.0164912280701754	1	19	-0.685964918921094	16	10.25
"DGRP879"	21	"moving"	0.0185964912280702	1	19	-0.685964918921094	16	10.75
"DGRP879"	22	"moving"	0.0147368421052632	1	19	-0.685964918921094	16	11.25
"DGRP879"	23	"moving"	0.0168421052631579	1	19	-0.685964918921094	16	11.75
"DGRP879"	24	"moving"	0.0154385964912281	1	19	-0.685964918921094	16	12.25
"DGRP879"	25	"moving"	0.0175438596491228	1	19	-0.685964918921094	16	12.75
"DGRP879"	26	"moving"	0.0087719298245614	1	19	-0.685964918921094	16	13.25
"DGRP879"	27	"moving"	0.0189473684210526	1	19	-0.685964918921094	16	13.75
"DGRP879"	28	"moving"	0.0308771929824561	1	19	-0.685964918921094	16	14.25
"DGRP879"	29	"moving"	0.0228070175438597	1	19	-0.685964918921094	16	14.75
"DGRP879"	30	"moving"	0.0364912280701754	1	19	-0.685964918921094	16	15.25
"DGRP879"	31	"moving"	0.0301754385964912	1	19	-0.685964918921094	16	15.75
"DGRP879"	32	"moving"	0.0308771929824561	1	19	-0.685964918921094	16	16.25
"DGRP879"	33	"moving"	0.0463157894736842	1	19	-0.685964918921094	16	16.75
"DGRP879"	34	"moving"	0.0757894736842105	1	19	-0.685964918921094	16	17.25
"DGRP879"	35	"moving"	0.102456140350877	1	19	-0.685964918921094	16	17.75
"DGRP879"	36	"moving"	0.118245614035088	1	19	-0.685964918921094	16	18.25
"DGRP879"	37	"moving"	0.149824561403509	1	19	-0.685964918921094	16	18.75
"DGRP879"	38	"moving"	0.230877192982456	1	19	-0.685964918921094	16	19.25
"DGRP879"	39	"moving"	0.340701754385965	1	19	-0.685964918921094	16	19.75
"DGRP879"	40	"moving"	0.435438596491228	1	19	-0.685964918921094	16	20.25
"DGRP879"	41	"moving"	0.54421052631579	1	19	-0.685964918921094	16	20.75
"DGRP879"	42	"moving"	0.54280701754386	1	19	-0.685964918921094	16	21.25
"DGRP879"	43	"moving"	0.495087719298246	1	19	-0.685964918921094	16	21.75
"DGRP879"	44	"moving"	0.445964912280702	1	19	-0.685964918921094	16	22.25
"DGRP879"	45	"moving"	0.379649122807018	1	19	-0.685964918921094	16	22.75
"DGRP879"	46	"moving"	0.372631578947368	1	19	-0.685964918921094	16	23.25
"DGRP879"	47	"moving"	0.261052631578947	1	19	-0.685964918921094	16	23.75
"DGRP879"	0	"sleep"	0.732982456140351	1	19	-0.685964918921094	16	0.25
"DGRP879"	1	"sleep"	0.868070175438596	1	19	-0.685964918921094	16	0.75
"DGRP879"	2	"sleep"	0.907368421052632	1	19	-0.685964918921094	16	1.25
"DGRP879"	3	"sleep"	0.900350877192983	1	19	-0.685964918921094	16	1.75
"DGRP879"	4	"sleep"	0.908771929824561	1	19	-0.685964918921094	16	2.25
"DGRP879"	5	"sleep"	0.882105263157895	1	19	-0.685964918921094	16	2.75
"DGRP879"	6	"sleep"	0.88280701754386	1	19	-0.685964918921094	16	3.25
"DGRP879"	7	"sleep"	0.812982456140351	1	19	-0.685964918921094	16	3.75
"DGRP879"	8	"sleep"	0.742105263157895	1	19	-0.685964918921094	16	4.25
"DGRP879"	9	"sleep"	0.660701754385965	1	19	-0.685964918921094	16	4.75
"DGRP879"	10	"sleep"	0.680701754385965	1	19	-0.685964918921094	16	5.25
"DGRP879"	11	"sleep"	0.58421052631579	1	19	-0.685964918921094	16	5.75
"DGRP879"	12	"sleep"	0.554035087719298	1	19	-0.685964918921094	16	6.25
"DGRP879"	13	"sleep"	0.482105263157895	1	19	-0.685964918921094	16	6.75
"DGRP879"	14	"sleep"	0.258245614035088	1	19	-0.685964918921094	16	7.25
"DGRP879"	15	"sleep"	0.663508771929825	1	19	-0.685964918921094	16	7.75
"DGRP879"	16	"sleep"	0.847719298245614	1	19	-0.685964918921094	16	8.25
"DGRP879"	17	"sleep"	0.95578947368421	1	19	-0.685964918921094	16	8.75
"DGRP879"	18	"sleep"	0.976842105263158	1	19	-0.685964918921094	16	9.25
"DGRP879"	19	"sleep"	0.976842105263158	1	19	-0.685964918921094	16	9.75
"DGRP879"	20	"sleep"	0.975789473684211	1	19	-0.685964918921094	16	10.25
"DGRP879"	21	"sleep"	0.971578947368421	1	19	-0.685964918921094	16	10.75
"DGRP879"	22	"sleep"	0.983157894736842	1	19	-0.685964918921094	16	11.25
"DGRP879"	23	"sleep"	0.978947368421053	1	19	-0.685964918921094	16	11.75
"DGRP879"	24	"sleep"	0.972982456140351	1	19	-0.685964918921094	16	12.25
"DGRP879"	25	"sleep"	0.97719298245614	1	19	-0.685964918921094	16	12.75
"DGRP879"	26	"sleep"	0.988070175438596	1	19	-0.685964918921094	16	13.25
"DGRP879"	27	"sleep"	0.97859649122807	1	19	-0.685964918921094	16	13.75
"DGRP879"	28	"sleep"	0.961052631578947	1	19	-0.685964918921094	16	14.25
"DGRP879"	29	"sleep"	0.968421052631579	1	19	-0.685964918921094	16	14.75
"DGRP879"	30	"sleep"	0.956491228070175	1	19	-0.685964918921094	16	15.25
"DGRP879"	31	"sleep"	0.958947368421053	1	19	-0.685964918921094	16	15.75
"DGRP879"	32	"sleep"	0.95719298245614	1	19	-0.685964918921094	16	16.25
"DGRP879"	33	"sleep"	0.93719298245614	1	19	-0.685964918921094	16	16.75
"DGRP879"	34	"sleep"	0.896491228070176	1	19	-0.685964918921094	16	17.25
"DGRP879"	35	"sleep"	0.866315789473684	1	19	-0.685964918921094	16	17.75
"DGRP879"	36	"sleep"	0.851578947368421	1	19	-0.685964918921094	16	18.25
"DGRP879"	37	"sleep"	0.798947368421053	1	19	-0.685964918921094	16	18.75
"DGRP879"	38	"sleep"	0.710175438596491	1	19	-0.685964918921094	16	19.25
"DGRP879"	39	"sleep"	0.578947368421053	1	19	-0.685964918921094	16	19.75
"DGRP879"	40	"sleep"	0.453333333333333	1	19	-0.685964918921094	16	20.25
"DGRP879"	41	"sleep"	0.305614035087719	1	19	-0.685964918921094	16	20.75
"DGRP879"	42	"sleep"	0.271929824561404	1	19	-0.685964918921094	16	21.25
"DGRP879"	43	"sleep"	0.328771929824561	1	19	-0.685964918921094	16	21.75
"DGRP879"	44	"sleep"	0.40421052631579	1	19	-0.685964918921094	16	22.25
"DGRP879"	45	"sleep"	0.493333333333333	1	19	-0.685964918921094	16	22.75
"DGRP879"	46	"sleep"	0.513333333333333	1	19	-0.685964918921094	16	23.25
"DGRP879"	47	"sleep"	0.607719298245614	1	19	-0.685964918921094	16	23.75
"DGRP88"	0	"moving"	0.283636363636364	1	22	-0.929601607426182	9	0.25
"DGRP88"	1	"moving"	0.288484848484849	1	22	-0.929601607426182	9	0.75
"DGRP88"	2	"moving"	0.267272727272727	1	22	-0.929601607426182	9	1.25
"DGRP88"	3	"moving"	0.215757575757576	1	22	-0.929601607426182	9	1.75
"DGRP88"	4	"moving"	0.222121212121212	1	22	-0.929601607426182	9	2.25
"DGRP88"	5	"moving"	0.224545454545455	1	22	-0.929601607426182	9	2.75
"DGRP88"	6	"moving"	0.251515151515152	1	22	-0.929601607426182	9	3.25
"DGRP88"	7	"moving"	0.270606060606061	1	22	-0.929601607426182	9	3.75
"DGRP88"	8	"moving"	0.298484848484848	1	22	-0.929601607426182	9	4.25
"DGRP88"	9	"moving"	0.315151515151515	1	22	-0.929601607426182	9	4.75
"DGRP88"	10	"moving"	0.354848484848485	1	22	-0.929601607426182	9	5.25
"DGRP88"	11	"moving"	0.342424242424242	1	22	-0.929601607426182	9	5.75
"DGRP88"	12	"moving"	0.377878787878788	1	22	-0.929601607426182	9	6.25
"DGRP88"	13	"moving"	0.396666666666667	1	22	-0.929601607426182	9	6.75
"DGRP88"	14	"moving"	0.713636363636364	1	22	-0.929601607426182	9	7.25
"DGRP88"	15	"moving"	0.580606060606061	1	22	-0.929601607426182	9	7.75
"DGRP88"	16	"moving"	0.470606060606061	1	22	-0.929601607426182	9	8.25
"DGRP88"	17	"moving"	0.457878787878788	1	22	-0.929601607426182	9	8.75
"DGRP88"	18	"moving"	0.336060606060606	1	22	-0.929601607426182	9	9.25
"DGRP88"	19	"moving"	0.247272727272727	1	22	-0.929601607426182	9	9.75
"DGRP88"	20	"moving"	0.161212121212121	1	22	-0.929601607426182	9	10.25
"DGRP88"	21	"moving"	0.0836363636363636	1	22	-0.929601607426182	9	10.75
"DGRP88"	22	"moving"	0.0451515151515152	1	22	-0.929601607426182	9	11.25
"DGRP88"	23	"moving"	0.0409090909090909	1	22	-0.929601607426182	9	11.75
"DGRP88"	24	"moving"	0.0354545454545455	1	22	-0.929601607426182	9	12.25
"DGRP88"	25	"moving"	0.036969696969697	1	22	-0.929601607426182	9	12.75
"DGRP88"	26	"moving"	0.0345454545454545	1	22	-0.929601607426182	9	13.25
"DGRP88"	27	"moving"	0.0363636363636364	1	22	-0.929601607426182	9	13.75
"DGRP88"	28	"moving"	0.0521212121212121	1	22	-0.929601607426182	9	14.25
"DGRP88"	29	"moving"	0.0648484848484849	1	22	-0.929601607426182	9	14.75
"DGRP88"	30	"moving"	0.0778787878787879	1	22	-0.929601607426182	9	15.25
"DGRP88"	31	"moving"	0.0715151515151515	1	22	-0.929601607426182	9	15.75
"DGRP88"	32	"moving"	0.0842424242424242	1	22	-0.929601607426182	9	16.25
"DGRP88"	33	"moving"	0.103636363636364	1	22	-0.929601607426182	9	16.75
"DGRP88"	34	"moving"	0.0978787878787879	1	22	-0.929601607426182	9	17.25
"DGRP88"	35	"moving"	0.108787878787879	1	22	-0.929601607426182	9	17.75
"DGRP88"	36	"moving"	0.142424242424242	1	22	-0.929601607426182	9	18.25
"DGRP88"	37	"moving"	0.169090909090909	1	22	-0.929601607426182	9	18.75
"DGRP88"	38	"moving"	0.22	1	22	-0.929601607426182	9	19.25
"DGRP88"	39	"moving"	0.323636363636364	1	22	-0.929601607426182	9	19.75
"DGRP88"	40	"moving"	0.449090909090909	1	22	-0.929601607426182	9	20.25
"DGRP88"	41	"moving"	0.532727272727273	1	22	-0.929601607426182	9	20.75
"DGRP88"	42	"moving"	0.529393939393939	1	22	-0.929601607426182	9	21.25
"DGRP88"	43	"moving"	0.451212121212121	1	22	-0.929601607426182	9	21.75
"DGRP88"	44	"moving"	0.433939393939394	1	22	-0.929601607426182	9	22.25
"DGRP88"	45	"moving"	0.402727272727273	1	22	-0.929601607426182	9	22.75
"DGRP88"	46	"moving"	0.296969696969697	1	22	-0.929601607426182	9	23.25
"DGRP88"	47	"moving"	0.298484848484848	1	22	-0.929601607426182	9	23.75
"DGRP88"	0	"sleep"	0.517272727272727	1	22	-0.929601607426182	9	0.25
"DGRP88"	1	"sleep"	0.523939393939394	1	22	-0.929601607426182	9	0.75
"DGRP88"	2	"sleep"	0.567272727272727	1	22	-0.929601607426182	9	1.25
"DGRP88"	3	"sleep"	0.638787878787879	1	22	-0.929601607426182	9	1.75
"DGRP88"	4	"sleep"	0.632727272727273	1	22	-0.929601607426182	9	2.25
"DGRP88"	5	"sleep"	0.612121212121212	1	22	-0.929601607426182	9	2.75
"DGRP88"	6	"sleep"	0.568181818181818	1	22	-0.929601607426182	9	3.25
"DGRP88"	7	"sleep"	0.542121212121212	1	22	-0.929601607426182	9	3.75
"DGRP88"	8	"sleep"	0.497575757575758	1	22	-0.929601607426182	9	4.25
"DGRP88"	9	"sleep"	0.446060606060606	1	22	-0.929601607426182	9	4.75
"DGRP88"	10	"sleep"	0.397272727272727	1	22	-0.929601607426182	9	5.25
"DGRP88"	11	"sleep"	0.415454545454545	1	22	-0.929601607426182	9	5.75
"DGRP88"	12	"sleep"	0.366363636363636	1	22	-0.929601607426182	9	6.25
"DGRP88"	13	"sleep"	0.374242424242424	1	22	-0.929601607426182	9	6.75
"DGRP88"	14	"sleep"	0.158787878787879	1	22	-0.929601607426182	9	7.25
"DGRP88"	15	"sleep"	0.295454545454545	1	22	-0.929601607426182	9	7.75
"DGRP88"	16	"sleep"	0.394545454545455	1	22	-0.929601607426182	9	8.25
"DGRP88"	17	"sleep"	0.438181818181818	1	22	-0.929601607426182	9	8.75
"DGRP88"	18	"sleep"	0.570606060606061	1	22	-0.929601607426182	9	9.25
"DGRP88"	19	"sleep"	0.668484848484849	1	22	-0.929601607426182	9	9.75
"DGRP88"	20	"sleep"	0.769393939393939	1	22	-0.929601607426182	9	10.25
"DGRP88"	21	"sleep"	0.888787878787879	1	22	-0.929601607426182	9	10.75
